Timestep,Month,Day,Hour,Heat demand (kW)
1424,3,1,08:00:00,4.704685622
1425,3,1,09:00:00,0
1426,3,1,10:00:00,0
1427,3,1,11:00:00,0
1428,3,1,12:00:00,0
1429,3,1,13:00:00,0
1430,3,1,14:00:00,0
1431,3,1,15:00:00,0.406388889
1432,3,1,16:00:00,0
1433,3,1,17:00:00,0
1434,3,1,18:00:00,5.982761978
1435,3,1,19:00:00,7.029470245
1436,3,1,20:00:00,6.848947864
1437,3,1,21:00:00,6.772679302
1438,3,1,22:00:00,6.927778828
1439,3,1,23:00:00,4.808085306
1440,3,2,00:00:00,4.808085306
1441,3,2,01:00:00,5.066584516
1442,3,2,02:00:00,5.118284358
1443,3,2,03:00:00,4.859785148
1444,3,2,04:00:00,5.014884674
1445,3,2,05:00:00,4.963184832
1446,3,2,06:00:00,3.980887834
1447,3,2,07:00:00,7.821472615
1448,3,2,08:00:00,5.95648499
1449,3,2,09:00:00,0.5225
1450,3,2,10:00:00,0
1451,3,2,11:00:00,0
1452,3,2,12:00:00,0.464444444
1453,3,2,13:00:00,0
1454,3,2,14:00:00,0
1455,3,2,15:00:00,0
1456,3,2,16:00:00,0.5225
1457,3,2,17:00:00,0
1458,3,2,18:00:00,2.32649289
1459,3,2,19:00:00,2.791791468
1460,3,2,20:00:00,2.740091626
1461,3,2,21:00:00,3.623636386
1462,3,2,22:00:00,3.307935754
1463,3,2,23:00:00,1.189096366
1464,3,3,00:00:00,1.29249605
1465,3,3,01:00:00,1.602695102
1466,3,3,02:00:00,1.706094786
1467,3,3,03:00:00,2.59049368
1468,3,3,04:00:00,2.119693522
1469,3,3,05:00:00,2.32649289
1470,3,3,06:00:00,2.32649289
1471,3,3,07:00:00,5.852231172
1472,3,3,08:00:00,5.62000895
1473,3,3,09:00:00,0.406388889
1474,3,3,10:00:00,0
1475,3,3,11:00:00,0
1476,3,3,12:00:00,0
1477,3,3,13:00:00,0
1478,3,3,14:00:00,0
1479,3,3,15:00:00,0
1480,3,3,16:00:00,0
1481,3,3,17:00:00,0
1482,3,3,18:00:00,3.676190362
1483,3,3,19:00:00,3.36048973
1484,3,3,20:00:00,3.567289098
1485,3,3,21:00:00,3.463889414
1486,3,3,22:00:00,4.032587676
1487,3,3,23:00:00,1.654394944
1488,3,4,00:00:00,1.706094786
1489,3,4,01:00:00,1.80949447
1490,3,4,02:00:00,2.119693522
1491,3,4,03:00:00,2.171393364
1492,3,4,04:00:00,2.119693522
1493,3,4,05:00:00,2.429892574
1494,3,4,06:00:00,3.932127171
1495,3,4,07:00:00,4.813586886
1496,3,4,08:00:00,4.187687202
1497,3,4,09:00:00,0
1498,3,4,10:00:00,0
1499,3,4,11:00:00,0.406388889
1500,3,4,12:00:00,0
1501,3,4,13:00:00,0
1502,3,4,14:00:00,0
1503,3,4,15:00:00,0
1504,3,4,16:00:00,0
1505,3,4,17:00:00,0.5225
1506,3,4,18:00:00,4.446186412
1507,3,4,19:00:00,5.065730382
1508,3,4,20:00:00,5.421273563
1509,3,4,21:00:00,6.145071351
1510,3,4,22:00:00,6.410780408
1511,3,4,23:00:00,4.291086886
1512,3,5,00:00:00,4.859785148
1513,3,5,01:00:00,5.221684042
1514,3,5,02:00:00,5.531883094
1515,3,5,03:00:00,6.261182462
1516,3,5,04:00:00,5.531883094
1517,3,5,05:00:00,5.273383884
1518,3,5,06:00:00,7.015904684
1519,3,5,07:00:00,9.987364398
1520,3,5,08:00:00,7.444777248
1521,3,5,09:00:00,0
1522,3,5,10:00:00,0
1523,3,5,11:00:00,0
1524,3,5,12:00:00,0
1525,3,5,13:00:00,0
1526,3,5,14:00:00,0.406388889
1527,3,5,15:00:00,0
1528,3,5,16:00:00,0
1529,3,5,17:00:00,0
1530,3,5,18:00:00,5.375075301
1531,3,5,19:00:00,5.324229592
1532,3,5,20:00:00,5.472973405
1533,3,5,21:00:00,5.273383884
1534,3,5,22:00:00,5.480183252
1535,3,5,23:00:00,3.257090046
1536,3,6,00:00:00,3.153690362
1537,3,6,01:00:00,3.36048973
1538,3,6,02:00:00,3.257090046
1539,3,6,03:00:00,3.257090046
1540,3,6,04:00:00,3.36048973
1541,3,6,05:00:00,3.257090046
1542,3,6,06:00:00,4.037235122
1543,3,6,07:00:00,7.092173247
1544,3,6,08:00:00,5.118284358
1545,3,6,09:00:00,0
1546,3,6,10:00:00,0
1547,3,6,11:00:00,0
1548,3,6,12:00:00,0
1549,3,6,13:00:00,0.464444444
1550,3,6,14:00:00,0
1551,3,6,15:00:00,0
1552,3,6,16:00:00,0
1553,3,6,17:00:00,0
1554,3,6,18:00:00,4.601285938
1555,3,6,19:00:00,4.756385464
1556,3,6,20:00:00,4.859785148
1557,3,6,21:00:00,5.375929434
1558,3,6,22:00:00,4.808085306
1559,3,6,23:00:00,2.636691942
1560,3,7,00:00:00,2.688391784
1561,3,7,01:00:00,2.688391784
1562,3,7,02:00:00,2.636691942
1563,3,7,03:00:00,2.740091626
1564,3,7,04:00:00,2.636691942
1565,3,7,05:00:00,2.636691942
1566,3,7,06:00:00,2.985025275
1567,3,7,07:00:00,5.117430224
1568,3,7,08:00:00,4.549586096
1569,3,7,09:00:00,0
1570,3,7,10:00:00,0
1571,3,7,11:00:00,0
1572,3,7,12:00:00,0
1573,3,7,13:00:00,0
1574,3,7,14:00:00,0
1575,3,7,15:00:00,0
1576,3,7,16:00:00,0
1577,3,7,17:00:00,0
1578,3,7,18:00:00,4.342786728
1579,3,7,19:00:00,5.323375459
1580,3,7,20:00:00,4.800875459
1581,3,7,21:00:00,4.291086886
1582,3,7,22:00:00,4.446186412
1583,3,7,23:00:00,2.429892574
1584,3,8,00:00:00,2.533292258
1585,3,8,01:00:00,2.5849921
1586,3,8,02:00:00,2.636691942
1587,3,8,03:00:00,2.791791468
1588,3,8,04:00:00,2.84349131
1589,3,8,05:00:00,2.791791468
1590,3,8,06:00:00,4.404635596
1591,3,8,07:00:00,8.653317533
1592,3,8,08:00:00,5.363218007
1593,3,8,09:00:00,0
1594,3,8,10:00:00,0.406388889
1595,3,8,11:00:00,0
1596,3,8,12:00:00,0
1597,3,8,13:00:00,0
1598,3,8,14:00:00,0
1599,3,8,15:00:00,0
1600,3,8,16:00:00,0
1601,3,8,17:00:00,0.5225
1602,3,8,18:00:00,5.118284358
1603,3,8,19:00:00,5.982761978
1604,3,8,20:00:00,5.1699842
1605,3,8,21:00:00,5.802239597
1606,3,8,22:00:00,5.273383884
1607,3,8,23:00:00,3.727890204
1608,3,9,00:00:00,3.205390204
1609,3,9,01:00:00,3.257090046
1610,3,9,02:00:00,3.831289888
1611,3,9,03:00:00,3.773234332
1612,3,9,04:00:00,3.36048973
1613,3,9,05:00:00,3.463889414
1614,3,9,06:00:00,3.36048973
1615,3,9,07:00:00,5.944627696
1616,3,9,08:00:00,7.802405474
1617,3,9,09:00:00,0.406388889
1618,3,9,10:00:00,0
1619,3,9,11:00:00,0.464444444
1620,3,9,12:00:00,0.464444444
1621,3,9,13:00:00,0
1622,3,9,14:00:00,0.5225
1623,3,9,15:00:00,0
1624,3,9,16:00:00,0.986944444
1625,3,9,17:00:00,0
1626,3,9,18:00:00,5.273383884
1627,3,9,19:00:00,5.899283568
1628,3,9,20:00:00,5.42848341
1629,3,9,21:00:00,5.42848341
1630,3,9,22:00:00,5.886572141
1631,3,9,23:00:00,3.412189572
1632,3,10,00:00:00,3.412189572
1633,3,10,01:00:00,3.412189572
1634,3,10,02:00:00,3.463889414
1635,3,10,03:00:00,3.463889414
1636,3,10,04:00:00,3.463889414
1637,3,10,05:00:00,3.774088466
1638,3,10,06:00:00,3.670688782
1639,3,10,07:00:00,8.836402314
1640,3,10,08:00:00,8.158802788
1641,3,10,09:00:00,0
1642,3,10,10:00:00,0.870833333
1643,3,10,11:00:00,0
1644,3,10,12:00:00,0
1645,3,10,13:00:00,0
1646,3,10,14:00:00,0.464444444
1647,3,10,15:00:00,0.5225
1648,3,10,16:00:00,0
1649,3,10,17:00:00,0.580555556
1650,3,10,18:00:00,7.082878354
1651,3,10,19:00:00,6.876078986
1652,3,10,20:00:00,8.01347551
1653,3,10,21:00:00,8.587675352
1654,3,10,22:00:00,8.134234067
1655,3,10,23:00:00,5.738682462
1656,3,11,00:00:00,6.100581356
1657,3,11,01:00:00,5.738682462
1658,3,11,02:00:00,6.20398104
1659,3,11,03:00:00,6.307380724
1660,3,11,04:00:00,5.842082146
1661,3,11,05:00:00,6.048881514
1662,3,11,06:00:00,6.616725642
1663,3,11,07:00:00,9.194507895
1664,3,11,08:00:00,8.63301948
1665,3,11,09:00:00,0
1666,3,11,10:00:00,0
1667,3,11,11:00:00,0
1668,3,11,12:00:00,0
1669,3,11,13:00:00,0
1670,3,11,14:00:00,0
1671,3,11,15:00:00,0
1672,3,11,16:00:00,0
1673,3,11,17:00:00,0.638611111
1674,3,11,18:00:00,6.876078986
1675,3,11,19:00:00,6.97947867
1676,3,11,20:00:00,7.334167717
1677,3,11,21:00:00,7.289677722
1678,3,11,22:00:00,7.341377564
1679,3,11,23:00:00,6.002683252
1680,3,12,00:00:00,5.480183252
1681,3,12,01:00:00,7.191779618
1682,3,12,02:00:00,6.824379144
1683,3,12,03:00:00,7.186278038
1684,3,12,04:00:00,7.444777248
1685,3,12,05:00:00,6.772679302
1686,3,12,06:00:00,8.410946284
1687,3,12,07:00:00,9.879317268
1688,3,12,08:00:00,8.840672982
